application_id,family_id,child_id,parent_employer,parent_income,job_type,application_date,application_status,Employer_Name,Income_Range,Job_Title,Employment_Status,Work_Location,Shift_Type,Hours_Per_Week,Start_Date,End_Date,Created_Date
APP_004133,FAM_000787,CH_003161,Odom-Castro,109639.35,Seasonal,2021-02-28,Rejected,"Smith, Fuller and Black",>100K,"Accountant, chartered certified",Unemployed,New Nathanberg,Rotational,51.22,2024-07-29,2026-10-11,2016-12-14
APP_004134,FAM_000244,CH_009913,"Garcia, Mason and Johnson",15052.3,Contract,2024-04-28,Rejected,Simon-Nunez,25K-50K,Immigration officer,Part-Time,New Jacqueline,Rotational,24.31,2020-10-17,2026-09-03,2020-01-07
APP_004135,FAM_000316,CH_007316,Howard-Gilmore,71343.32,Part-Time,2018-09-02,Approved,Guerra LLC,<25K,"Runner, broadcasting/film/video",Contract,Lake Annton,Night,55.13,2024-04-18,2026-08-24,2021-01-31
APP_004136,FAM_001258,CH_003428,Clark Inc,137654.56,Seasonal,2024-04-27,Submitted,Johnson Group,25K-50K,"Teacher, English as a foreign language",Unemployed,North Susan,Rotational,51.54,2024-11-15,2026-10-27,2016-03-30
APP_004137,FAM_000787,CH_003562,"Ortiz, Sherman and Christensen",100687.81,Contract,2017-12-23,Approved,Carter and Sons,<25K,Transport planner,Unemployed,North Cynthiaborough,Night,20.94,2016-10-15,2026-02-02,2018-01-16
APP_004138,FAM_002272,CH_006617,Cardenas Ltd,80233.86,Contract,2017-07-04,Rejected,Arnold LLC,25K-50K,Geochemist,Part-Time,New Lisatown,Rotational,34.91,2025-07-31,2026-02-11,2017-02-03
APP_004139,FAM_002025,CH_003223,"Anthony, Ward and Boyer",60045.45,Full-Time,2019-03-02,Rejected,"Bishop, Lowe and Kent",25K-50K,"Designer, multimedia",Unemployed,Morenomouth,Flexible,13.53,2018-01-17,2026-03-07,2024-04-24
APP_004140,FAM_001712,CH_006750,Landry-Lucas,95767.31,Part-Time,2017-05-08,Rejected,"Edwards, Williams and Mccormick",50K-75K,"Engineer, biomedical",Employed,East Carla,Rotational,34.77,2018-04-10,2026-09-23,2018-12-14
APP_004141,FAM_000910,CH_003385,"Santiago, Carroll and Schneider",24028.74,Contract,2018-03-18,Approved,Thompson Ltd,50K-75K,"Administrator, charities/voluntary organisations",Unemployed,New Jamesbury,Flexible,25.96,2023-07-30,2025-12-24,2022-10-15
APP_004142,FAM_001638,CH_001561,Knox and Sons,112175.68,Contract,2020-10-04,Approved,Flores PLC,25K-50K,Education administrator,Contract,South Brian,Day,12.79,2017-01-28,2026-10-25,2019-05-10
APP_004143,FAM_001246,CH_005927,Mcdaniel-Bass,101259.3,Contract,2017-06-26,Submitted,"Tran, Martinez and Smith",<25K,"Restaurant manager, fast food",Part-Time,New Crystal,Day,16.47,2024-07-18,2025-11-24,2017-11-30
APP_004144,FAM_001882,CH_004709,Anderson-Alvarez,29913.68,Contract,2022-10-24,Rejected,"Brown, Herrera and Rodriguez",25K-50K,Marine scientist,Employed,South Sarahburgh,Night,53.81,2016-09-05,2025-12-29,2023-07-27
APP_004145,FAM_001725,CH_004106,"Hunt, Hicks and Davis",35962.79,Seasonal,2025-01-02,Approved,Swanson Inc,<25K,"Engineer, mining",Employed,West Davidton,Rotational,36.81,2021-05-28,2026-01-24,2023-01-11
APP_004146,FAM_001262,CH_001209,"Williams, Caldwell and Lamb",104902.8,Full-Time,2021-08-12,Approved,Burch-King,<25K,Community pharmacist,Contract,Millerport,Night,28.24,2019-09-20,2026-04-30,2016-11-24
APP_004147,FAM_000985,CH_003776,Lewis-Patterson,40441.9,Part-Time,2017-07-14,Submitted,"Olson, Lopez and Gallagher",<25K,Farm manager,Part-Time,Guzmanborough,Day,32.16,2022-06-12,2026-07-14,2025-03-30
APP_004148,FAM_002354,CH_000432,Ramirez-Walker,127803.2,Part-Time,2025-08-04,Reviewed,Guzman-Martinez,25K-50K,Illustrator,Contract,Reneeland,Flexible,27.99,2017-06-20,2026-07-31,2016-09-25
APP_004149,FAM_000053,CH_006208,Clark Inc,127170.05,Contract,2018-01-09,Approved,Perry LLC,>100K,Minerals surveyor,Employed,Allisonfurt,Day,19.0,2019-10-10,2026-05-13,2022-04-02
APP_004150,FAM_001356,CH_009949,"Pitts, Stewart and Hall",84779.1,Contract,2025-03-29,Rejected,"Lambert, Miller and Williams",25K-50K,Occupational therapist,Employed,Joneschester,Rotational,41.05,2020-04-23,2026-03-25,2023-09-06
APP_004151,FAM_002015,CH_006593,Tucker-Mullins,110425.97,Full-Time,2017-10-05,Submitted,Scott-Chan,<25K,"Development worker, community",Part-Time,Port Toddfurt,Night,10.56,2016-01-15,2026-07-01,2018-09-11
APP_004152,FAM_001280,CH_006152,Baker-Peters,121276.96,Part-Time,2020-03-28,Submitted,"Oneal, Jones and Farmer",<25K,Automotive engineer,Employed,Padillahaven,Night,46.75,2021-02-05,2026-09-23,2019-05-18
APP_004153,FAM_002570,CH_006528,Ford Group,114662.55,Contract,2019-10-15,Reviewed,Krause-Sanchez,<25K,Advice worker,Employed,East Billy,Night,26.84,2021-03-28,2025-12-05,2023-05-21
APP_004154,FAM_002567,CH_005916,Williams Group,66531.49,Full-Time,2023-09-29,Reviewed,Wright-Brown,>100K,"Programme researcher, broadcasting/film/video",Part-Time,West Amandamouth,Rotational,42.05,2023-05-28,2026-10-04,2022-03-03
APP_004155,FAM_001152,CH_002562,"West, Lynch and Mcbride",38220.76,Seasonal,2018-06-25,Submitted,Butler-Chang,50K-75K,Economist,Employed,Mcknightton,Night,17.43,2020-12-08,2026-06-22,2025-05-17
APP_004156,FAM_001415,CH_004518,Thomas-Norman,128032.63,Full-Time,2023-04-23,Rejected,Butler-Taylor,<25K,"Doctor, general practice",Unemployed,West Doris,Day,29.28,2020-01-21,2026-09-29,2022-01-27
APP_004157,FAM_002307,CH_006817,Gutierrez PLC,47420.39,Seasonal,2019-12-17,Reviewed,Rodriguez and Sons,>100K,Manufacturing systems engineer,Employed,Howellberg,Day,37.0,2022-02-08,2026-01-11,2020-05-10
APP_004158,FAM_002606,CH_005839,Gibson-Walter,65992.29,Part-Time,2019-12-14,Submitted,"Martinez, Calhoun and Gray",<25K,Health and safety inspector,Unemployed,East Alyssamouth,Flexible,28.77,2023-06-01,2026-11-11,2024-01-07
APP_004159,FAM_002952,CH_001626,Wilson and Sons,63765.24,Full-Time,2025-02-26,Reviewed,Johnson and Sons,>100K,Tree surgeon,Contract,Johnsonmouth,Flexible,11.01,2018-08-12,2026-04-27,2024-03-28
APP_004160,FAM_000731,CH_000697,Johnson and Sons,82579.48,Full-Time,2024-04-30,Rejected,Avila LLC,25K-50K,Maintenance engineer,Contract,North Sean,Flexible,53.74,2024-07-21,2026-08-25,2016-02-08
APP_004161,FAM_000784,CH_009569,Willis Group,32393.89,Part-Time,2023-12-14,Reviewed,"Gallagher, Clark and Levy",25K-50K,Diagnostic radiographer,Contract,Davenporthaven,Night,11.2,2023-11-26,2026-01-04,2021-11-17
APP_004162,FAM_002799,CH_002549,Perkins-Hooper,71230.56,Seasonal,2019-03-24,Rejected,Palmer-Ellis,25K-50K,Corporate treasurer,Employed,Pamelachester,Flexible,49.67,2019-07-10,2026-09-23,2018-01-19
APP_004163,FAM_000878,CH_000105,Mccall LLC,89631.96,Contract,2021-04-30,Rejected,"Mcdonald, Chavez and Perry",>100K,Publishing rights manager,Unemployed,Boydview,Day,39.12,2016-09-19,2026-06-13,2016-06-30
APP_004164,FAM_000932,CH_002695,Simmons-Lewis,117424.15,Full-Time,2022-04-09,Approved,Ellis-Ritter,>100K,Retail merchandiser,Contract,New Ericland,Rotational,53.51,2021-10-13,2026-06-19,2019-10-03
APP_004165,FAM_001785,CH_002312,Patrick-Hill,13272.78,Contract,2022-05-17,Submitted,Johnson and Sons,<25K,Armed forces training and education officer,Part-Time,Nolanport,Day,16.62,2017-03-06,2026-01-16,2016-05-17
APP_004166,FAM_002848,CH_000394,"Martinez, Herman and Miller",53126.49,Contract,2021-05-03,Reviewed,"Stevens, West and Love",<25K,"Engineer, electronics",Part-Time,Lake Robertside,Rotational,21.75,2022-11-20,2026-08-13,2023-05-02
APP_004167,FAM_001031,CH_003016,Harmon Group,81135.78,Seasonal,2023-04-28,Reviewed,Gray-Franco,50K-75K,Illustrator,Unemployed,Mackenziebury,Day,44.02,2019-11-16,2025-12-06,2017-08-20
APP_004168,FAM_002678,CH_005457,Brown-Gonzales,112783.4,Full-Time,2025-05-30,Submitted,"Hill, Stewart and Robinson",>100K,"Engineer, water",Contract,Solomonland,Night,54.83,2018-08-07,2026-05-09,2025-03-14
APP_004169,FAM_000335,CH_005273,Kelley and Sons,96313.75,Part-Time,2024-03-23,Approved,Lamb-Mcconnell,25K-50K,"Engineer, chemical",Unemployed,Kyleland,Flexible,43.41,2021-05-24,2026-10-10,2023-01-28
APP_004170,FAM_002422,CH_008664,Austin-Pitts,125345.35,Seasonal,2016-04-24,Approved,Schroeder-Brown,<25K,"Engineer, energy",Employed,Roberttown,Day,17.36,2023-07-25,2026-02-06,2016-08-11
APP_004171,FAM_000155,CH_007791,"Willis, Porter and Chandler",145894.45,Contract,2022-02-26,Reviewed,"Peterson, Shea and Burton",25K-50K,Graphic designer,Unemployed,East Christopher,Night,27.95,2021-09-13,2026-05-15,2019-04-11
APP_004172,FAM_002487,CH_008281,Peterson LLC,101586.44,Part-Time,2023-05-09,Reviewed,"Shaw, Wheeler and Peterson",25K-50K,Social worker,Contract,Christinestad,Rotational,16.95,2017-05-09,2026-05-19,2025-10-22
APP_004173,FAM_000854,CH_006573,Garcia LLC,66575.57,Part-Time,2022-12-10,Reviewed,Guerra Group,>100K,Dancer,Unemployed,New Patrickbury,Night,11.99,2022-04-14,2026-09-07,2021-01-25
APP_004174,FAM_001872,CH_005539,Gonzalez-Garcia,98895.68,Contract,2017-01-24,Reviewed,"Green, Wright and Jordan",>100K,Illustrator,Part-Time,Rollinsburgh,Rotational,34.27,2017-07-25,2026-02-07,2021-11-28
APP_004175,FAM_000015,CH_000408,Lewis Group,20826.86,Seasonal,2024-02-02,Approved,"Price, Cunningham and Robinson",25K-50K,Biomedical scientist,Contract,Stonestad,Rotational,53.69,2023-08-15,2026-06-13,2022-07-23
APP_004176,FAM_001014,CH_003739,Christensen Group,53974.0,Full-Time,2020-05-18,Reviewed,"Erickson, Smith and Oliver",25K-50K,Historic buildings inspector/conservation officer,Part-Time,Alejandroshire,Day,55.78,2025-01-24,2025-12-02,2022-11-07
APP_004177,FAM_000019,CH_002875,Richards Ltd,147765.88,Seasonal,2022-08-25,Approved,Dean-Fisher,50K-75K,"Programmer, systems",Part-Time,Lindsayberg,Day,47.4,2018-10-15,2026-07-16,2017-01-22
APP_004178,FAM_001414,CH_004693,"Bartlett, Cardenas and Murphy",121804.98,Full-Time,2023-11-29,Reviewed,Vaughn-Jackson,<25K,"Doctor, general practice",Unemployed,North Maria,Day,44.19,2018-03-22,2026-03-24,2023-01-01
APP_004179,FAM_000040,CH_004807,"Lane, Campbell and Wilson",13828.54,Contract,2021-07-24,Approved,Lewis LLC,<25K,Primary school teacher,Unemployed,Claudiafurt,Day,18.5,2016-03-16,2025-12-10,2024-07-04
APP_004180,FAM_000341,CH_009220,Coleman Ltd,106610.32,Contract,2024-07-26,Approved,"Watts, Johnson and Wade",<25K,Database administrator,Part-Time,Port Laura,Rotational,29.61,2023-08-29,2026-05-15,2022-06-26
APP_004181,FAM_002748,CH_006787,"Wells, Moore and Gallegos",125060.91,Full-Time,2018-03-17,Submitted,"Nunez, Ibarra and Martinez",>100K,Financial planner,Employed,North Jenniferport,Rotational,27.26,2016-06-23,2026-07-07,2023-03-06
APP_004182,FAM_000165,CH_007482,"Juarez, Williams and Li",17104.86,Contract,2021-05-23,Approved,"Weaver, Curtis and White",50K-75K,Financial manager,Part-Time,South Robertside,Rotational,31.14,2021-08-25,2026-03-11,2025-09-21
APP_004183,FAM_001608,CH_002622,Miller Ltd,124846.31,Seasonal,2016-06-09,Submitted,Powell-Payne,>100K,Risk manager,Employed,East Randy,Night,42.34,2017-03-27,2026-07-30,2017-09-24
APP_004184,FAM_000297,CH_006891,"Munoz, Collins and Brooks",123051.45,Full-Time,2017-08-20,Reviewed,"Barber, Carter and Fowler",50K-75K,Podiatrist,Contract,South Jodyborough,Night,58.17,2018-06-01,2025-12-27,2023-03-17
APP_004185,FAM_000403,CH_008202,"Ramos, Phillips and Hernandez",142446.95,Part-Time,2023-11-12,Reviewed,Kelly-Webb,50K-75K,Environmental manager,Employed,West Tina,Night,17.07,2019-04-09,2026-03-02,2023-04-05
APP_004186,FAM_000723,CH_007609,Owens-Miller,88548.92,Full-Time,2022-10-12,Rejected,Jones-Hamilton,25K-50K,Banker,Employed,Russotown,Day,24.37,2019-09-15,2026-10-08,2020-04-05
APP_004187,FAM_002193,CH_007248,Kirk-Villanueva,96128.09,Full-Time,2021-09-18,Rejected,Beck Group,<25K,Writer,Unemployed,Franktown,Night,30.65,2021-04-22,2026-09-27,2023-03-16
APP_004188,FAM_002500,CH_002541,Price Group,53105.22,Full-Time,2017-08-11,Reviewed,Rodriguez-Gomez,>100K,Dispensing optician,Contract,Christopherfort,Day,49.9,2025-06-11,2026-04-01,2017-06-09
APP_004189,FAM_001367,CH_000854,Reyes and Sons,73035.54,Contract,2021-01-31,Submitted,Wilkinson Ltd,>100K,"Lighting technician, broadcasting/film/video",Part-Time,Griffinhaven,Rotational,45.89,2020-06-02,2026-09-13,2021-07-25
APP_004190,FAM_000388,CH_006265,Smith-Blevins,110138.45,Full-Time,2024-09-09,Rejected,"Gordon, Oneal and Huynh",25K-50K,Charity officer,Employed,Angelatown,Flexible,13.25,2024-07-18,2026-05-25,2016-03-18
APP_004191,FAM_001544,CH_007715,Dennis-Mathis,13448.04,Part-Time,2017-09-17,Rejected,Sosa Inc,>100K,Intelligence analyst,Unemployed,New Tiffanyview,Flexible,53.14,2021-09-12,2026-01-16,2024-01-19
APP_004192,FAM_002342,CH_006226,"Yoder, Jenkins and Wells",67466.16,Contract,2023-06-17,Rejected,Clark-Campbell,<25K,"Engineer, electronics",Employed,North Jamie,Day,26.29,2022-06-11,2026-08-30,2021-12-17
APP_004193,FAM_001880,CH_002473,Houston-Roberts,102929.87,Part-Time,2020-05-31,Reviewed,"Hawkins, Cuevas and Hughes",>100K,Museum education officer,Unemployed,Anthonyport,Flexible,22.02,2021-01-30,2026-03-30,2025-09-05
APP_004194,FAM_002136,CH_008152,Cochran PLC,114402.35,Full-Time,2021-02-10,Approved,Willis-Robinson,>100K,"Scientist, research (physical sciences)",Unemployed,North Phyllis,Day,58.12,2023-02-21,2025-12-26,2020-05-08
APP_004195,FAM_002959,CH_005371,Williamson-Fox,83398.37,Full-Time,2022-03-25,Submitted,Robinson Group,25K-50K,"Production assistant, radio",Employed,Port Lisaville,Day,22.18,2017-08-20,2025-12-29,2021-02-16
APP_004196,FAM_000397,CH_005738,Fitzgerald Inc,76574.96,Contract,2016-05-08,Submitted,Matthews-Washington,<25K,Marine scientist,Employed,New Sierrahaven,Flexible,11.53,2025-04-17,2026-04-17,2018-01-24
APP_004197,FAM_001774,CH_004318,Coleman-Villarreal,122439.11,Seasonal,2020-05-05,Approved,Reid-Campbell,>100K,Geoscientist,Employed,South Garystad,Flexible,12.16,2023-11-05,2026-05-01,2016-04-09
APP_004198,FAM_002082,CH_005981,Barber Inc,114116.13,Contract,2018-08-11,Submitted,Armstrong Group,50K-75K,"Civil engineer, consulting",Contract,Edwardberg,Day,33.17,2017-05-06,2026-09-01,2023-06-13
APP_004199,FAM_001696,CH_008899,Chavez PLC,66800.25,Part-Time,2025-10-05,Reviewed,Williams-Jones,<25K,Pharmacologist,Employed,Reidland,Night,55.57,2019-12-05,2026-07-10,2021-08-23
APP_004200,FAM_001154,CH_006052,Davis LLC,50929.6,Full-Time,2019-08-05,Approved,Berg Ltd,>100K,Nutritional therapist,Unemployed,North Victor,Rotational,30.16,2019-12-04,2026-10-25,2017-06-20
APP_004201,FAM_001912,CH_009812,Rodgers Inc,115910.82,Contract,2019-10-02,Submitted,Adkins Inc,50K-75K,"Teacher, special educational needs",Contract,West Natasha,Night,14.78,2021-11-10,2026-09-05,2020-11-13
APP_004202,FAM_000545,CH_002574,Key PLC,15214.43,Seasonal,2025-07-15,Approved,Howard-Martinez,50K-75K,Product/process development scientist,Contract,Adamburgh,Flexible,17.97,2019-05-14,2026-04-27,2019-04-23
APP_004203,FAM_000190,CH_004114,Harvey-Carrillo,90554.05,Part-Time,2015-11-22,Approved,Stewart-Rodriguez,>100K,Sub,Part-Time,Morrisfort,Flexible,48.6,2021-04-21,2025-12-27,2025-01-11
APP_004204,FAM_002234,CH_007863,"Herrera, Molina and Caldwell",117343.89,Full-Time,2018-12-17,Reviewed,Martin and Sons,>100K,Medical secretary,Unemployed,Josephmouth,Night,27.02,2016-08-08,2026-11-08,2020-02-01
APP_004205,FAM_000315,CH_006742,Hayes-Fleming,27204.42,Seasonal,2017-12-30,Approved,"Marquez, Levy and Stanton",>100K,Biomedical engineer,Unemployed,New Brian,Night,27.23,2017-11-13,2026-09-19,2018-02-19
APP_004206,FAM_001879,CH_008451,Thomas Group,82545.64,Contract,2020-02-22,Rejected,Miller-Wallace,<25K,Dramatherapist,Unemployed,East Shawnborough,Day,17.45,2025-04-11,2026-04-15,2016-05-13
APP_004207,FAM_000519,CH_004965,"Young, Guerrero and Baxter",41393.15,Contract,2022-04-26,Rejected,Wilson-Anderson,50K-75K,Fitness centre manager,Contract,Davidsonborough,Night,59.58,2024-02-03,2026-04-19,2024-08-14
APP_004208,FAM_000557,CH_002421,"Bray, Ward and Barber",80746.24,Seasonal,2023-11-20,Rejected,Reese-Pearson,>100K,Petroleum engineer,Contract,South Ronaldport,Flexible,36.76,2019-10-11,2026-09-08,2019-06-01
APP_004209,FAM_000688,CH_008897,Taylor-Hayes,109925.45,Full-Time,2017-08-29,Reviewed,Beltran-Shelton,>100K,Actor,Unemployed,Brucemouth,Day,36.1,2019-06-07,2026-03-09,2019-02-08
APP_004210,FAM_000845,CH_008250,Sampson-Wright,86759.08,Contract,2021-07-06,Approved,Wheeler PLC,50K-75K,"Lecturer, further education",Contract,Millermouth,Flexible,44.32,2016-10-12,2026-02-05,2016-01-01
APP_004211,FAM_000379,CH_000338,Scott-Garcia,29583.1,Contract,2016-08-29,Approved,"Anderson, Davenport and Johnson",<25K,"Accountant, chartered",Employed,Irwinberg,Day,54.55,2018-11-23,2026-07-13,2019-05-01
APP_004212,FAM_001502,CH_002688,"Snyder, Sanders and Diaz",95849.97,Seasonal,2021-06-05,Rejected,"Wilson, Brock and Rollins",>100K,Financial trader,Unemployed,South Courtney,Night,54.56,2022-12-05,2026-01-10,2021-02-02
APP_004213,FAM_001549,CH_008871,"Sanchez, Diaz and Davis",118179.13,Part-Time,2025-06-09,Reviewed,Rodriguez Ltd,<25K,Community pharmacist,Contract,Jeanshire,Flexible,20.04,2019-01-26,2026-10-04,2019-12-29
APP_004214,FAM_002120,CH_009467,Stevenson PLC,75826.33,Seasonal,2016-09-27,Reviewed,Hernandez-Jones,<25K,"Surveyor, mining",Employed,West Madisonmouth,Night,51.68,2025-09-01,2026-03-07,2016-01-18
APP_004215,FAM_001935,CH_006128,"Galvan, Harrison and Carroll",73958.94,Contract,2018-03-20,Approved,Hanson-Choi,>100K,"Pharmacist, community",Employed,West Jenniferbury,Day,24.48,2023-06-26,2026-03-27,2024-03-23
APP_004216,FAM_001242,CH_007876,Clark and Sons,138163.58,Part-Time,2016-10-13,Reviewed,Smith Group,25K-50K,Rural practice surveyor,Contract,Pamelahaven,Rotational,34.65,2022-01-13,2026-07-12,2023-11-19
APP_004217,FAM_000518,CH_002567,Carroll-Hunter,88385.67,Full-Time,2016-07-31,Submitted,"Christensen, Roberts and Campbell",25K-50K,Advice worker,Contract,Lake Lee,Flexible,33.57,2017-03-22,2025-11-16,2023-07-26
APP_004218,FAM_000828,CH_001495,"Roberts, Pham and Wilkerson",36071.62,Contract,2017-05-29,Reviewed,"Ward, Morgan and Davis",<25K,Translator,Unemployed,South Jerryton,Day,51.43,2025-02-16,2025-12-14,2025-01-15
APP_004219,FAM_000568,CH_003808,Rocha and Sons,28418.36,Seasonal,2017-01-11,Submitted,"Barr, Arias and Simmons",>100K,Jewellery designer,Contract,Mullenborough,Rotational,40.01,2016-12-15,2025-12-29,2025-09-07
APP_004220,FAM_002227,CH_006630,"Burns, Edwards and Campos",79270.68,Part-Time,2025-09-06,Approved,Boyd-Johnston,50K-75K,Physiological scientist,Employed,New Anthonyhaven,Night,14.46,2021-07-30,2026-04-10,2020-06-19
APP_004221,FAM_000469,CH_002491,Ray PLC,69050.06,Part-Time,2023-04-10,Submitted,"Hughes, Garcia and Preston",>100K,Film/video editor,Unemployed,Olsonfort,Night,48.42,2021-11-13,2026-10-26,2017-08-02
APP_004222,FAM_000541,CH_002255,"Graves, Baker and Hughes",105613.45,Contract,2023-11-08,Reviewed,"Peters, Lara and Stevens",<25K,Market researcher,Unemployed,Lake Danielle,Night,54.59,2020-07-07,2025-12-15,2017-02-08
APP_004223,FAM_002143,CH_009273,Cunningham-Roberts,129874.42,Part-Time,2020-12-03,Reviewed,Lowe Group,>100K,Tree surgeon,Unemployed,New Lauraville,Rotational,13.93,2017-10-29,2026-02-02,2016-10-01
APP_004224,FAM_000776,CH_004466,Guerrero-Stevens,141683.5,Seasonal,2021-06-12,Submitted,Riley and Sons,50K-75K,"Doctor, general practice",Contract,Jenniferton,Rotational,51.66,2022-08-29,2026-08-15,2023-12-09
APP_004225,FAM_000428,CH_005673,Myers-Merritt,129145.67,Seasonal,2025-03-31,Approved,"Durham, Hester and Fox",<25K,Software engineer,Part-Time,Montgomeryhaven,Rotational,32.76,2016-08-14,2026-05-18,2022-09-25
APP_004226,FAM_002061,CH_009833,Harper Group,146617.95,Seasonal,2018-11-18,Rejected,Bolton-Hunt,50K-75K,Commissioning editor,Contract,West Erichaven,Flexible,26.37,2021-04-20,2026-06-30,2021-04-19
APP_004227,FAM_001082,CH_001495,"Young, Haley and Parker",103445.96,Seasonal,2019-09-11,Rejected,Watson Group,<25K,"Surveyor, rural practice",Unemployed,Lake Jenniferburgh,Night,21.4,2019-12-01,2026-05-02,2020-02-05
APP_004228,FAM_001214,CH_004596,Reeves-Franklin,74273.0,Full-Time,2018-03-17,Rejected,"Allen, Reynolds and Pierce",50K-75K,"Designer, textile",Employed,West Richardchester,Night,39.02,2024-11-25,2026-03-31,2024-12-31
APP_004229,FAM_001291,CH_001064,"Henderson, Hall and Delacruz",32754.03,Contract,2020-07-04,Submitted,Williams-Campbell,25K-50K,Exercise physiologist,Contract,Port Cristianview,Rotational,14.52,2020-04-24,2026-02-24,2019-04-10
APP_004230,FAM_001561,CH_004948,"Moore, Chase and Thompson",121227.13,Part-Time,2020-05-26,Submitted,Garcia Inc,50K-75K,Plant breeder/geneticist,Unemployed,Riostown,Flexible,35.54,2018-04-23,2026-11-12,2023-07-18
APP_004231,FAM_002322,CH_003787,Mueller-Tyler,13578.99,Full-Time,2016-10-05,Submitted,"Nelson, Odonnell and Marshall",>100K,Ecologist,Contract,Keithberg,Night,55.34,2022-10-04,2026-06-17,2018-04-22
APP_004232,FAM_001154,CH_006782,Jones-Rogers,84511.05,Part-Time,2025-05-28,Rejected,Neal and Sons,<25K,Amenity horticulturist,Employed,Annahaven,Night,38.15,2017-10-14,2025-11-20,2019-03-10
APP_004233,FAM_000588,CH_003704,"Simmons, Peterson and Cole",40308.89,Contract,2021-06-01,Rejected,Benjamin LLC,50K-75K,Interpreter,Part-Time,Lisahaven,Night,59.86,2020-07-03,2026-08-28,2019-01-03
APP_004234,FAM_001504,CH_003593,Burns-Wiggins,30793.85,Seasonal,2021-03-21,Rejected,Wilkinson-Jones,50K-75K,Chiropodist,Employed,Payneland,Night,16.65,2023-11-20,2026-10-06,2019-04-14
APP_004235,FAM_002071,CH_008023,Booth-Sosa,87806.26,Full-Time,2017-07-03,Submitted,"Gordon, King and Thompson",50K-75K,Town planner,Employed,New Ericfort,Rotational,21.12,2021-04-11,2026-11-09,2023-05-30
APP_004236,FAM_000745,CH_007648,"Green, Evans and Davis",36498.09,Part-Time,2024-06-08,Submitted,Lawson Ltd,<25K,English as a second language teacher,Contract,Collinsmouth,Rotational,29.41,2020-05-10,2026-07-01,2019-03-27
APP_004237,FAM_000514,CH_008860,"Clark, Reynolds and Diaz",89275.97,Contract,2016-11-09,Reviewed,"Ortega, Blevins and Mitchell",<25K,"Engineer, maintenance (IT)",Employed,Port Gregory,Night,11.97,2022-07-26,2025-11-27,2020-01-20
APP_004238,FAM_002726,CH_005736,Richardson-Powell,52302.15,Contract,2017-02-10,Rejected,Woodward Ltd,25K-50K,Ceramics designer,Employed,Frankville,Flexible,12.48,2019-01-29,2026-05-25,2021-08-29
APP_004239,FAM_001552,CH_003151,Jones PLC,12897.41,Seasonal,2024-05-13,Approved,Davis-Braun,<25K,Neurosurgeon,Unemployed,Mathisborough,Flexible,24.12,2016-08-26,2026-03-22,2017-06-20
APP_004240,FAM_001265,CH_003405,"Cole, Thompson and Horton",17134.69,Seasonal,2016-12-15,Submitted,Hill-Collins,50K-75K,Professor Emeritus,Employed,Robertshire,Night,55.13,2017-09-02,2026-02-24,2019-08-16
APP_004241,FAM_002490,CH_003259,Cox-Scott,12734.0,Full-Time,2016-04-03,Approved,"Simmons, Williams and Barnes",50K-75K,Ceramics designer,Contract,Lake Donaldmouth,Flexible,10.96,2025-05-08,2025-11-23,2019-06-14
APP_004242,FAM_001915,CH_004417,Davis-Sampson,11429.63,Contract,2016-01-13,Approved,Ponce LLC,>100K,Solicitor,Contract,Reevesfurt,Night,17.39,2017-08-27,2025-12-10,2025-08-28
APP_004243,FAM_002841,CH_003094,"Gordon, Newton and Collins",118973.92,Seasonal,2021-12-01,Rejected,Stewart-Collins,25K-50K,Broadcast presenter,Contract,East Jay,Night,33.78,2023-01-11,2026-09-16,2025-01-28
APP_004244,FAM_002802,CH_007290,"Walker, Bates and Bennett",20016.84,Contract,2022-07-12,Reviewed,"Butler, Lee and Hull",50K-75K,"Scientist, research (physical sciences)",Employed,North Elizabethside,Day,41.32,2019-06-03,2025-12-04,2021-05-07
APP_004245,FAM_002879,CH_000028,Roberts-Thompson,75941.46,Contract,2024-05-14,Approved,"Anderson, Ramsey and Rogers",50K-75K,Air broker,Employed,Reneestad,Day,50.35,2018-06-23,2026-10-17,2018-06-02
APP_004246,FAM_000306,CH_004965,"Gomez, Thompson and Watson",94508.93,Contract,2023-11-05,Submitted,"Howard, Kelly and Lawrence",50K-75K,"Psychologist, educational",Contract,West Heather,Flexible,22.81,2021-01-04,2026-03-09,2019-07-23
APP_004247,FAM_000011,CH_000665,Mitchell-Moore,10927.9,Part-Time,2016-08-03,Rejected,"Medina, Berry and Smith",<25K,Museum/gallery exhibitions officer,Contract,Alexanderfurt,Rotational,57.92,2022-05-16,2026-06-30,2017-01-06
APP_004248,FAM_002755,CH_003469,Wilkins LLC,20645.87,Part-Time,2025-04-08,Rejected,Miller LLC,>100K,Podiatrist,Employed,East Jasonmouth,Day,15.73,2020-08-16,2026-04-09,2023-06-30
APP_004249,FAM_001829,CH_008963,"Mcdonald, Thompson and Sullivan",108244.14,Contract,2020-05-04,Reviewed,"Hayden, Andrews and Sherman",25K-50K,Youth worker,Employed,Port Samantha,Night,59.23,2018-02-05,2026-08-04,2025-08-16
APP_004250,FAM_000336,CH_000581,"Romero, Anderson and Welch",129600.61,Contract,2025-01-18,Submitted,Reynolds PLC,>100K,Armed forces training and education officer,Employed,Morganchester,Day,10.17,2016-05-03,2026-09-11,2016-03-15
