campaign_id,event_id,campaign_name,channel,budget,start_date,end_date,success_rate,budget_amount,expenditure_amount,utilization_percent,grant_amount,donations_received,fund_balance,reimbursement_claims,claim_status,payment_date,audit_flag,reporting_period,financial_manager,data_load_timestamp
CMP_001263,EVT_001336,Implemented fault-tolerant success,TV,254563.03,2019-07-23,2026-10-03,21.51,984343.96,689256.53,9.94,1128582.02,415227.81,237329.22,21,Approved,2024-03-30,N,FY2024-Q4,Diana Callahan,2025-11-14 15:16:57.948035
CMP_001264,EVT_000470,Profit-focused full-range toolset,Social,446072.52,2017-08-31,2026-07-17,58.32,3045925.96,1688429.32,189.89,792888.0,248649.81,219395.82,29,Pending,2018-01-16,Y,FY2022-Q3,Mark Howard,2025-11-14 15:16:57.948035
CMP_001265,EVT_000323,Profit-focused well-modulated alliance,TV,213073.29,2017-12-18,2026-09-01,15.21,1359393.72,1797683.79,26.58,1715126.84,41872.36,10627.52,40,Rejected,2017-02-13,Y,FY2021-Q1,Michael Montgomery,2025-11-14 15:16:57.948035
CMP_001266,EVT_001150,Cross-group context-sensitive array,Email,143783.33,2018-01-31,2026-10-10,35.0,97879.28,2423068.39,116.45,1915220.08,286516.55,-26594.36,32,Pending,2021-07-09,N,FY2020-Q3,Marcus Hicks,2025-11-14 15:16:57.948035
CMP_001267,EVT_001397,Re-engineered multi-state benchmark,Radio,454394.52,2019-01-05,2026-09-27,84.7,2973895.24,1923190.15,25.79,965359.75,391304.59,87107.47,15,Rejected,2025-02-19,N,FY2022-Q2,Brittney White,2025-11-14 15:16:57.948035
CMP_001268,EVT_001767,Switchable directional archive,Email,157108.6,2021-01-01,2026-04-02,75.4,69637.87,1940429.88,175.08,1865451.08,41396.75,322600.32,9,Rejected,2017-08-24,Y,FY2020-Q1,Karla Soto,2025-11-14 15:16:57.948035
CMP_001269,EVT_001666,Cross-group homogeneous functionalities,Social,143904.05,2022-07-08,2026-04-19,93.26,1432590.87,715051.23,120.23,383621.09,98984.84,337069.94,5,Rejected,2017-06-20,Y,FY2022-Q3,Lauren Austin,2025-11-14 15:16:57.948035
CMP_001270,EVT_000284,Fully-configurable systemic initiative,Radio,180793.39,2017-07-22,2026-01-26,54.39,4397647.96,1702850.55,148.93,1125663.01,157906.22,284095.49,26,Approved,2019-09-27,Y,FY2022-Q2,Taylor Hayes,2025-11-14 15:16:57.948035
CMP_001271,EVT_000901,Re-contextualized exuding open architecture,Email,258121.49,2022-11-27,2026-09-05,82.71,4996336.05,1788975.56,27.03,1752064.17,207432.92,184014.42,49,Pending,2022-09-28,Y,FY2025-Q2,Michael Warner,2025-11-14 15:16:57.948035
CMP_001272,EVT_001344,Fully-configurable contextually-based open architecture,TV,152204.69,2023-05-22,2026-02-12,41.34,2027467.92,3477414.12,21.67,538407.08,40382.81,-69704.41,13,Pending,2016-04-06,Y,FY2025-Q2,Gary Espinoza,2025-11-14 15:16:57.948035
CMP_001273,EVT_000946,Polarized real-time archive,Email,43245.04,2021-04-16,2026-04-27,51.35,3905416.9,3576997.27,139.31,804391.26,222302.17,431585.45,15,Pending,2024-03-19,Y,FY2021-Q1,Brittany Roberts,2025-11-14 15:16:57.948035
CMP_001274,EVT_000503,Upgradable systemic initiative,Email,34111.11,2025-04-20,2026-05-07,30.86,3856546.44,1797175.96,113.5,1499326.06,421999.19,115644.29,20,Rejected,2024-03-08,Y,FY2020-Q1,Tracy Shannon,2025-11-14 15:16:57.948035
CMP_001275,EVT_001011,Pre-emptive radical collaboration,Social,452567.08,2025-04-23,2026-07-14,30.69,2659344.46,221100.81,59.09,8881.73,108891.1,411488.09,37,Rejected,2017-05-05,Y,FY2023-Q1,Gerald Hill,2025-11-14 15:16:57.948035
CMP_001276,EVT_001219,Proactive fault-tolerant time-frame,Email,406652.17,2019-09-07,2025-11-26,55.66,2477776.77,371017.14,117.62,468971.88,282378.09,173332.08,35,Pending,2016-08-01,N,FY2025-Q2,Pamela Hull,2025-11-14 15:16:57.948035
CMP_001277,EVT_000516,Synergized even-keeled methodology,Email,11229.84,2016-06-18,2026-08-23,64.76,2081675.38,1038808.32,182.02,1728755.65,316502.6,421303.91,7,Pending,2017-02-16,N,FY2024-Q4,Lori Kim,2025-11-14 15:16:57.948035
CMP_001278,EVT_001920,Digitized asynchronous matrix,Social,82980.38,2022-02-27,2026-07-15,25.5,4421827.65,3022620.21,176.74,370539.94,139422.84,207214.78,24,Rejected,2019-08-12,Y,FY2025-Q1,Stephanie Scott,2025-11-14 15:16:57.948035
CMP_001279,EVT_000454,Expanded foreground knowledge user,Social,196565.53,2017-04-27,2026-01-22,46.73,891151.8,3840493.46,41.29,899257.25,263799.92,394918.03,30,Approved,2024-06-24,N,FY2021-Q1,Rhonda Frederick MD,2025-11-14 15:16:57.948035
CMP_001280,EVT_000366,Distributed executive monitoring,Social,324884.3,2025-08-24,2026-08-12,40.1,2181068.62,3816933.16,11.02,919355.85,261437.6,-84490.92,13,Rejected,2019-05-01,Y,FY2020-Q4,Melissa Young,2025-11-14 15:16:57.948035
CMP_001281,EVT_000909,User-centric executive circuit,Radio,100398.09,2018-12-26,2026-09-30,84.77,1717545.51,2195300.08,46.2,411169.54,55850.34,21923.83,20,Pending,2017-01-20,Y,FY2024-Q2,Edwin Jenkins,2025-11-14 15:16:57.948035
CMP_001282,EVT_000449,Down-sized zero administration neural-net,TV,161308.99,2016-09-14,2026-08-19,3.1,3226667.02,3142654.73,188.07,686364.55,69032.13,447161.12,31,Approved,2024-03-31,Y,FY2024-Q3,Joshua Montgomery,2025-11-14 15:16:57.948035
CMP_001283,EVT_000429,Proactive real-time alliance,Radio,396956.51,2019-02-03,2026-02-20,85.03,3576557.97,3054446.65,10.73,436150.68,230351.55,38659.1,30,Rejected,2017-03-20,N,FY2020-Q1,Meredith Parker,2025-11-14 15:16:57.948035
CMP_001284,EVT_001604,Virtual full-range secured line,Radio,239678.87,2016-07-09,2026-10-23,24.64,564636.2,1827021.0,171.75,1689722.9,480238.34,473837.97,7,Approved,2023-03-29,Y,FY2023-Q2,Bonnie Williams,2025-11-14 15:16:57.948035
CMP_001285,EVT_000765,User-friendly attitude-oriented policy,SMS,215872.2,2015-12-03,2026-04-27,13.97,1207850.05,3729278.92,133.7,1502579.62,474570.79,254471.9,22,Pending,2020-03-27,N,FY2024-Q1,Miranda Curtis,2025-11-14 15:16:57.948035
CMP_001286,EVT_000146,Team-oriented encompassing analyzer,TV,397120.99,2022-01-29,2026-10-02,11.08,2682399.97,909684.88,81.64,932843.6,487911.31,394449.05,34,Approved,2019-10-05,N,FY2020-Q2,Pam Anderson,2025-11-14 15:16:57.948035
CMP_001287,EVT_000519,Intuitive motivating encoding,Email,190327.34,2016-11-17,2026-01-25,43.12,4116256.81,1426595.12,67.82,820689.86,375839.61,163455.88,38,Approved,2018-10-29,N,FY2020-Q3,Shelly Hahn,2025-11-14 15:16:57.948035
CMP_001288,EVT_001917,Customizable dedicated application,Email,421734.62,2016-04-20,2026-09-29,26.3,4390448.3,2810230.27,166.45,1036191.0,424207.72,200236.24,39,Pending,2023-12-08,Y,FY2022-Q2,Jenna Scott,2025-11-14 15:16:57.948035
CMP_001289,EVT_001220,Function-based disintermediate knowledgebase,Email,128447.81,2019-01-11,2026-10-02,90.8,3930885.77,3551076.64,63.18,1141687.24,154090.39,441316.74,8,Rejected,2025-04-21,Y,FY2021-Q3,Jennifer Martinez DVM,2025-11-14 15:16:57.948035
CMP_001290,EVT_001644,Multi-channeled tangible instruction set,SMS,262599.05,2020-11-03,2026-09-05,71.18,1048474.23,1383293.88,127.88,447139.03,331586.76,359093.47,22,Approved,2020-06-03,N,FY2025-Q2,Michael Rowland,2025-11-14 15:16:57.948035
CMP_001291,EVT_001028,Grass-roots fresh-thinking flexibility,TV,436513.38,2022-01-21,2026-11-07,48.79,4460250.09,839878.88,174.31,1032077.64,359205.69,465588.29,49,Approved,2024-08-10,Y,FY2024-Q4,Jenna Harrison,2025-11-14 15:16:57.948035
CMP_001292,EVT_000924,Ergonomic multimedia superstructure,Social,368075.92,2017-05-28,2025-12-17,78.41,2394522.6,2913920.06,181.49,928073.19,423473.36,266086.17,37,Rejected,2019-04-18,Y,FY2022-Q3,Timothy Odom,2025-11-14 15:16:57.948035
CMP_001293,EVT_001234,Proactive needs-based adapter,Email,395100.97,2023-12-11,2026-09-24,82.45,845254.63,2114456.79,11.07,373982.6,74245.86,135216.72,5,Approved,2024-01-23,N,FY2023-Q1,Michael Dawson,2025-11-14 15:16:57.948035
CMP_001294,EVT_001443,Face-to-face human-resource benchmark,SMS,291094.9,2025-08-28,2026-05-18,67.46,3720146.55,1596211.2,60.19,1599482.14,16629.7,-33578.51,4,Approved,2016-03-30,N,FY2024-Q2,Robert Silva,2025-11-14 15:16:57.948035
CMP_001295,EVT_000472,Stand-alone multi-state firmware,TV,111904.42,2025-09-09,2026-03-20,49.39,3393374.87,3522109.36,165.45,1607562.5,247786.6,71510.42,21,Approved,2018-05-03,Y,FY2021-Q3,Maria Hines,2025-11-14 15:16:57.948035
CMP_001296,EVT_000180,Re-engineered grid-enabled methodology,Social,26804.92,2020-11-16,2026-11-09,50.33,1270401.85,2238515.8,105.17,1223545.0,65338.92,68800.38,43,Rejected,2016-04-07,Y,FY2021-Q2,Nicholas Jenkins,2025-11-14 15:16:57.948035
CMP_001297,EVT_001066,Operative zero-defect portal,Radio,404504.52,2025-08-22,2026-06-26,82.71,389587.24,961357.18,138.56,1355684.9,407793.9,247819.56,40,Pending,2021-09-18,N,FY2023-Q3,Sara Wagner,2025-11-14 15:16:57.948035
CMP_001298,EVT_001885,Multi-layered fresh-thinking utilization,Social,234058.9,2017-03-10,2026-04-04,54.03,4022985.33,1388890.39,18.29,382189.09,231369.39,249589.24,37,Approved,2023-08-14,N,FY2024-Q3,Laura Tucker MD,2025-11-14 15:16:57.948035
CMP_001299,EVT_000015,Monitored content-based ability,Radio,156892.57,2017-11-09,2026-07-26,44.35,3166318.93,967933.81,100.98,813678.67,80048.82,301222.56,40,Rejected,2022-12-05,Y,FY2020-Q4,Holly Jacobs,2025-11-14 15:16:57.948035
CMP_001300,EVT_000140,Implemented client-server encoding,Social,183908.39,2020-11-21,2026-10-03,27.96,4396570.1,3963545.97,75.8,1329234.74,6739.41,96404.71,16,Rejected,2016-12-29,Y,FY2023-Q4,Chelsea Trujillo,2025-11-14 15:16:57.948035
CMP_001301,EVT_001795,Self-enabling optimizing circuit,TV,141410.61,2018-09-01,2026-05-31,95.67,3125927.5,1002264.02,169.5,1675958.83,382330.48,473689.53,13,Approved,2020-05-09,N,FY2020-Q3,Eduardo Ramsey,2025-11-14 15:16:57.948035
CMP_001302,EVT_000898,Profound asymmetric analyzer,TV,395652.6,2017-05-08,2026-09-05,90.93,3709783.96,1022106.71,95.87,28116.25,52973.78,420901.4,19,Pending,2015-12-02,N,FY2025-Q3,Crystal Marshall,2025-11-14 15:16:57.948035
CMP_001303,EVT_000245,Business-focused object-oriented task-force,Radio,65597.3,2021-08-08,2026-09-29,9.81,2516022.96,377398.43,193.71,1917656.52,189813.12,386317.1,24,Rejected,2018-08-20,N,FY2023-Q1,Samantha Riddle,2025-11-14 15:16:57.948035
CMP_001304,EVT_001460,Fully-configurable homogeneous implementation,Radio,407515.4,2020-02-07,2025-11-30,47.0,2457197.63,819149.04,2.18,273007.8,499105.13,218287.66,21,Approved,2025-04-15,Y,FY2022-Q1,Cheryl Ryan,2025-11-14 15:16:57.948035
CMP_001305,EVT_001014,Quality-focused contextually-based software,Radio,19726.37,2022-01-03,2026-06-16,15.86,2460316.22,731573.45,73.44,82217.84,49947.69,52592.76,40,Rejected,2017-02-11,N,FY2021-Q3,Bradley Moreno,2025-11-14 15:16:57.948035
CMP_001306,EVT_001630,Integrated context-sensitive software,TV,484206.39,2016-11-28,2026-06-23,62.8,2604065.59,3135711.78,24.1,1484070.68,296983.63,-56005.82,3,Pending,2020-05-08,Y,FY2021-Q2,Chelsea Smith MD,2025-11-14 15:16:57.948035
CMP_001307,EVT_000559,Multi-lateral 24/7 toolset,Radio,98033.74,2016-05-09,2026-07-22,80.14,1331141.84,1868007.98,25.85,1052089.62,248475.76,-86977.73,0,Rejected,2017-06-14,N,FY2022-Q1,Amy Porter,2025-11-14 15:16:57.948035
CMP_001308,EVT_000615,Reactive system-worthy collaboration,Radio,436906.89,2025-10-15,2026-03-01,81.85,1722650.16,1769068.71,37.44,613692.35,392857.49,351528.89,13,Rejected,2025-06-12,Y,FY2025-Q4,Michelle Ayala,2025-11-14 15:16:57.948035
CMP_001309,EVT_001159,Organic neutral pricing structure,Social,67586.88,2024-10-01,2026-01-26,52.53,2003415.87,1722619.04,25.95,994868.36,142326.93,318941.96,37,Rejected,2019-12-20,Y,FY2025-Q2,John Ortiz,2025-11-14 15:16:57.948035
CMP_001310,EVT_001779,Mandatory 5thgeneration support,TV,215538.46,2024-09-14,2026-02-09,69.95,2532164.31,1762875.69,110.0,1523913.74,271515.53,385915.61,41,Rejected,2024-07-16,N,FY2022-Q3,David Adams,2025-11-14 15:16:57.948035
CMP_001311,EVT_000515,Open-source scalable system engine,Email,263822.96,2016-12-16,2026-09-16,94.91,3770399.98,1908124.09,129.99,1690211.57,393568.47,429806.05,41,Approved,2016-10-21,N,FY2023-Q2,Jennifer Stephens,2025-11-14 15:16:57.948035
CMP_001312,EVT_000459,Focused coherent help-desk,Social,68704.36,2017-01-13,2026-06-27,14.06,553158.43,3764896.06,187.68,1007443.56,230592.38,348910.07,49,Pending,2019-09-03,N,FY2025-Q3,Lindsey Stanley,2025-11-14 15:16:57.948035
CMP_001313,EVT_000512,Business-focused mobile infrastructure,Email,305560.31,2018-09-25,2026-07-04,0.03,3001.44,403544.62,8.27,1425873.91,450006.85,412613.24,15,Pending,2025-03-17,Y,FY2022-Q4,Michael Burns,2025-11-14 15:16:57.948035
CMP_001314,EVT_001566,Customer-focused context-sensitive solution,Email,353737.69,2024-09-08,2026-10-27,0.93,1882389.18,3463787.35,139.74,234398.24,70376.03,95381.88,8,Pending,2017-06-12,N,FY2024-Q3,Mark Barr,2025-11-14 15:16:57.948035
CMP_001315,EVT_001969,Configurable fresh-thinking budgetary management,Radio,244055.32,2017-07-22,2026-01-21,92.08,4544240.2,1932408.1,62.64,595531.16,260419.46,458757.87,41,Pending,2019-04-17,N,FY2025-Q3,Veronica Jones,2025-11-14 15:16:57.948035
CMP_001316,EVT_001039,Organized user-facing implementation,TV,478528.59,2018-02-20,2026-04-14,76.11,976453.02,1511828.65,39.78,1957711.06,360642.17,464145.62,26,Rejected,2017-08-02,Y,FY2024-Q3,Valerie Mayer,2025-11-14 15:16:57.948035
CMP_001317,EVT_000134,Stand-alone 6thgeneration monitoring,Social,308855.03,2024-07-29,2026-02-14,13.6,3940287.97,2959386.93,147.61,226113.72,477803.04,466414.67,38,Rejected,2021-06-27,Y,FY2025-Q2,Brian White,2025-11-14 15:16:57.948035
CMP_001318,EVT_001890,Integrated high-level analyzer,SMS,110749.35,2017-04-04,2026-09-25,36.64,4874130.42,1734340.5,154.57,233938.84,437821.97,364005.42,1,Approved,2020-09-08,N,FY2020-Q2,Ryan Odonnell,2025-11-14 15:16:57.948035
CMP_001319,EVT_001984,Self-enabling web-enabled core,SMS,147093.34,2021-07-19,2026-04-10,87.67,1724861.39,278890.64,15.16,1064720.83,381779.48,-94839.73,36,Rejected,2025-07-11,Y,FY2025-Q4,Laura Moore,2025-11-14 15:16:57.948035
CMP_001320,EVT_000308,Fundamental asymmetric time-frame,Radio,409018.36,2018-07-22,2026-11-03,69.88,2122610.66,1781599.46,52.46,187042.03,62287.27,369752.95,28,Rejected,2022-06-08,Y,FY2022-Q3,Lori Smith,2025-11-14 15:16:57.948035
CMP_001321,EVT_001755,Cross-platform radical success,TV,181502.27,2018-03-08,2026-05-06,11.95,3129371.44,3658330.53,186.3,1165706.19,84774.0,91857.61,0,Approved,2018-06-18,N,FY2021-Q3,Brittany Clark,2025-11-14 15:16:57.948035
CMP_001322,EVT_000732,Ameliorated intangible approach,SMS,417349.37,2023-12-28,2026-03-26,46.12,1020412.8,2010742.58,24.23,338936.31,124493.66,236968.98,6,Pending,2016-02-24,N,FY2020-Q3,Hannah Sellers,2025-11-14 15:16:57.948035
CMP_001323,EVT_001563,Front-line secondary productivity,Email,468412.83,2017-07-05,2026-10-22,3.79,4967036.65,3104442.97,96.25,1857078.65,214742.13,56592.18,2,Pending,2017-07-09,N,FY2020-Q1,Mark Carlson,2025-11-14 15:16:57.948035
CMP_001324,EVT_000391,Expanded system-worthy structure,SMS,499406.61,2024-05-12,2026-04-12,66.68,3514971.49,803559.91,85.86,1875291.81,276987.12,-21762.68,4,Rejected,2023-01-23,Y,FY2022-Q3,Elizabeth Davis,2025-11-14 15:16:57.948035
CMP_001325,EVT_000133,Phased maximized throughput,Social,168752.39,2017-12-13,2026-10-27,95.16,47406.58,1872202.76,154.6,1253511.07,364100.11,455171.83,5,Rejected,2024-09-21,Y,FY2020-Q1,Lisa Ballard,2025-11-14 15:16:57.948035
CMP_001326,EVT_001653,Object-based upward-trending software,TV,466276.63,2025-09-10,2026-08-18,45.07,2914686.75,1755047.25,151.37,649822.79,68004.47,-84036.51,31,Rejected,2023-10-03,N,FY2022-Q1,Stephanie Olson,2025-11-14 15:16:57.948035
CMP_001327,EVT_001571,Devolved asymmetric knowledgebase,SMS,378318.51,2018-12-11,2026-03-29,33.35,4682962.09,1139573.92,81.6,1768590.73,266428.05,179405.92,38,Approved,2020-09-20,Y,FY2025-Q2,Sara Chung,2025-11-14 15:16:57.948035
CMP_001328,EVT_001020,Ameliorated local paradigm,Email,194085.53,2024-06-01,2026-10-18,33.86,2277105.87,3420753.14,107.94,367978.81,172454.97,245979.88,32,Rejected,2018-08-15,N,FY2021-Q1,Richard Fleming,2025-11-14 15:16:57.948035
CMP_001329,EVT_001594,Public-key disintermediate workforce,Radio,216361.73,2018-08-15,2026-08-27,5.41,2866179.29,620236.67,27.95,1161311.22,412841.71,98785.22,27,Rejected,2021-01-02,N,FY2021-Q1,Michelle Anderson,2025-11-14 15:16:57.948035
CMP_001330,EVT_001082,Focused incremental benchmark,SMS,447289.25,2022-06-14,2026-06-21,56.93,2123905.55,3714896.11,27.88,1660213.73,274523.33,-71576.4,4,Rejected,2021-01-29,N,FY2023-Q2,Dale Golden,2025-11-14 15:16:57.948035
CMP_001331,EVT_000330,Customizable national interface,TV,442604.38,2016-06-02,2026-04-04,32.28,2835675.82,18084.45,197.68,1919833.31,69815.26,442963.01,40,Pending,2023-06-11,Y,FY2021-Q3,Jorge Patel,2025-11-14 15:16:57.948035
CMP_001332,EVT_000419,Reverse-engineered global customer loyalty,SMS,349174.37,2016-07-14,2026-07-27,68.43,849664.95,667523.03,140.59,585531.86,247421.91,217550.25,39,Rejected,2018-02-10,N,FY2021-Q1,Matthew Green,2025-11-14 15:16:57.948035
CMP_001333,EVT_000038,Compatible 24/7 solution,Email,142602.48,2022-04-16,2026-01-17,71.98,3816432.88,2302292.88,13.2,1327364.99,153809.08,357827.53,32,Rejected,2020-02-19,N,FY2024-Q1,Karen Castillo,2025-11-14 15:16:57.948035
CMP_001334,EVT_000519,Automated client-driven hierarchy,TV,303115.0,2025-09-27,2026-07-07,76.07,3789893.77,2230100.22,104.55,1413880.14,184895.65,330030.22,2,Rejected,2022-10-17,Y,FY2025-Q1,David Cunningham,2025-11-14 15:16:57.948035
CMP_001335,EVT_001419,Phased real-time projection,Email,495754.38,2021-04-09,2026-07-01,36.92,4307547.58,3935330.04,112.16,1073585.31,134314.64,435127.46,44,Pending,2018-05-26,Y,FY2022-Q3,Tina Grant,2025-11-14 15:16:57.948035
CMP_001336,EVT_000590,Optional non-volatile info-mediaries,SMS,443757.98,2025-09-24,2026-07-18,34.68,1954727.38,3704266.58,156.7,482797.34,438846.43,100377.63,14,Approved,2021-05-07,N,FY2021-Q3,Michael Hicks,2025-11-14 15:16:57.948035
CMP_001337,EVT_000768,Up-sized system-worthy utilization,Radio,198335.14,2025-10-29,2026-05-03,3.13,1529502.21,1428675.13,43.39,567844.05,131914.31,182864.49,1,Rejected,2023-03-03,N,FY2024-Q1,James Potter,2025-11-14 15:16:57.948035
CMP_001338,EVT_001502,Automated composite neural-net,SMS,137375.45,2024-12-05,2026-02-11,46.39,2429392.46,3030007.99,147.55,889375.36,192019.12,172010.1,36,Approved,2018-01-24,Y,FY2025-Q1,Victoria Ingram,2025-11-14 15:16:57.948035
CMP_001339,EVT_000878,Operative content-based solution,TV,349010.81,2021-05-30,2026-07-06,26.62,357120.69,926290.04,35.33,182593.44,377130.3,451349.77,49,Pending,2018-07-30,N,FY2023-Q1,Timothy Gibson,2025-11-14 15:16:57.948035
CMP_001340,EVT_001716,Multi-layered systematic paradigm,Radio,479164.14,2017-08-20,2026-04-14,16.58,3544258.94,3064945.63,46.35,1682810.29,78103.86,343878.15,13,Approved,2023-03-15,Y,FY2023-Q3,Kayla Jacobs,2025-11-14 15:16:57.948035
CMP_001341,EVT_000753,Reduced holistic Internet solution,Social,445933.6,2023-11-26,2025-12-11,85.18,1886309.44,2779181.47,162.23,1292789.77,457221.79,153035.83,33,Pending,2021-04-19,N,FY2025-Q3,Cody Salazar,2025-11-14 15:16:57.948035
CMP_001342,EVT_000233,Distributed tertiary utilization,Social,411169.8,2016-10-07,2026-10-06,7.95,4205998.46,915779.55,85.18,1939500.76,482213.44,-50711.4,28,Approved,2020-06-06,N,FY2020-Q1,Rachel Silva,2025-11-14 15:16:57.948035
CMP_001343,EVT_001809,Cross-platform maximized knowledge user,Email,404820.12,2019-11-04,2026-06-06,62.07,4204764.64,3332074.08,71.54,519766.12,482690.08,272618.03,5,Approved,2020-10-31,Y,FY2020-Q2,Crystal Smith,2025-11-14 15:16:57.948035
CMP_001344,EVT_001602,Proactive responsive access,SMS,237513.91,2016-08-28,2026-07-11,11.16,4279568.45,811484.83,134.98,60563.78,334278.96,318230.69,22,Rejected,2017-10-02,Y,FY2020-Q2,Michael Fernandez,2025-11-14 15:16:57.948035
CMP_001345,EVT_001385,Robust bandwidth-monitored analyzer,Radio,187811.44,2018-01-20,2026-08-28,47.15,3933221.48,1481159.78,133.79,970172.57,499954.24,201193.07,38,Approved,2017-08-02,N,FY2023-Q1,Mary Cruz,2025-11-14 15:16:57.948035
CMP_001346,EVT_001898,Multi-channeled didactic capability,Social,5650.34,2019-05-15,2026-09-12,82.84,864239.74,772440.01,144.83,1373216.2,201073.02,452883.88,22,Pending,2019-04-17,Y,FY2025-Q4,Debra Tran DDS,2025-11-14 15:16:57.948035
CMP_001347,EVT_000464,Multi-channeled content-based functionalities,Radio,296442.07,2021-07-25,2026-08-29,43.76,3897607.13,1688824.07,34.71,422957.18,21462.58,17443.16,47,Rejected,2017-07-31,N,FY2020-Q3,Sandra Hernandez,2025-11-14 15:16:57.948035
CMP_001348,EVT_000430,Horizontal regional help-desk,Email,318771.06,2020-10-29,2026-01-14,85.13,465170.04,1490066.65,174.8,1029500.43,180015.71,346255.93,50,Pending,2024-10-16,Y,FY2025-Q4,Alison Pollard,2025-11-14 15:16:57.948035
CMP_001349,EVT_000445,Realigned contextually-based analyzer,Email,159387.43,2024-10-20,2026-01-02,47.82,3421425.37,2289837.74,157.89,841460.69,40918.58,364054.03,16,Approved,2025-11-10,Y,FY2025-Q3,Diane Taylor,2025-11-14 15:16:57.948035
CMP_001350,EVT_001281,Monitored systemic artificial intelligence,SMS,128495.74,2018-05-16,2026-01-05,29.68,1631359.88,1746261.55,95.71,302965.06,78006.94,-29925.15,18,Pending,2017-05-04,N,FY2025-Q3,Pamela Miller,2025-11-14 15:16:57.948035
CMP_001351,EVT_001631,Optimized bi-directional superstructure,Email,125833.23,2022-12-20,2026-06-10,33.98,1108366.24,3530272.43,2.88,1144985.35,115803.84,348758.2,32,Approved,2023-01-04,N,FY2025-Q4,Jennifer Williams,2025-11-14 15:16:57.948035
CMP_001352,EVT_001108,Quality-focused maximized project,Radio,431632.45,2017-05-26,2026-08-27,88.23,1663652.79,909980.97,178.17,1333565.16,295427.83,-64234.34,14,Approved,2022-03-27,Y,FY2020-Q1,Holly Valdez,2025-11-14 15:16:57.948035
CMP_001353,EVT_001356,Multi-channeled static functionalities,SMS,189526.7,2023-08-21,2026-02-26,91.06,733074.81,2003994.06,6.07,485218.73,111.06,193415.62,1,Approved,2025-10-30,N,FY2025-Q3,Kelly Fields,2025-11-14 15:16:57.948035
CMP_001354,EVT_001341,Optimized bandwidth-monitored firmware,TV,128050.09,2021-12-31,2026-01-17,72.2,3261898.07,1473746.26,187.31,1974849.59,127977.85,174744.11,36,Pending,2024-01-28,N,FY2025-Q3,Bobby Bryant,2025-11-14 15:16:57.948035
CMP_001355,EVT_001306,Reactive tangible Graphic Interface,Email,473742.88,2025-07-21,2026-07-19,12.46,1055335.79,1700170.42,55.5,28306.59,390493.92,450237.65,14,Pending,2020-08-06,Y,FY2021-Q3,Holly Freeman,2025-11-14 15:16:57.948035
CMP_001356,EVT_000856,Advanced executive emulation,Radio,260121.59,2018-02-09,2026-03-12,9.62,1754503.09,3551168.78,62.45,779490.9,360578.3,109115.53,6,Pending,2018-05-04,Y,FY2023-Q2,Theodore Pearson,2025-11-14 15:16:57.948035
CMP_001357,EVT_001070,De-engineered intermediate project,Email,487960.51,2020-05-21,2026-04-07,6.25,1960493.11,119618.88,43.27,762496.99,364109.26,-41094.55,4,Approved,2020-01-09,N,FY2024-Q2,Micheal Burgess,2025-11-14 15:16:57.948035
CMP_001358,EVT_000087,Balanced incremental budgetary management,Email,65193.26,2018-04-21,2026-10-20,10.16,757181.72,3278683.8,192.31,411580.82,194638.81,-14172.98,7,Pending,2021-03-17,Y,FY2021-Q1,Deborah Lin,2025-11-14 15:16:57.948035
CMP_001359,EVT_000571,Decentralized bandwidth-monitored initiative,Social,25327.07,2024-12-29,2026-02-24,13.3,2970266.16,3968481.11,62.07,17207.35,261403.75,262053.09,11,Rejected,2020-01-17,N,FY2025-Q3,Jennifer Watts,2025-11-14 15:16:57.948035
CMP_001360,EVT_001248,Persistent even-keeled initiative,SMS,440021.6,2024-11-04,2026-10-23,2.07,3782498.93,2045007.33,4.91,1921523.92,235935.94,482249.54,44,Pending,2018-06-23,N,FY2024-Q4,Ricky Castro,2025-11-14 15:16:57.948035
CMP_001361,EVT_001310,Upgradable systemic superstructure,TV,478795.74,2021-12-09,2026-09-10,91.43,1385632.03,1520092.69,98.15,1443290.27,292004.72,413212.45,9,Rejected,2023-03-12,Y,FY2024-Q1,Sarah Sullivan,2025-11-14 15:16:57.948035
CMP_001362,EVT_000255,Automated executive flexibility,Social,68584.18,2021-12-15,2026-01-20,49.47,3180653.31,3226089.55,76.31,813946.74,230303.62,410819.81,36,Rejected,2023-04-26,Y,FY2020-Q4,Maria Wagner,2025-11-14 15:16:57.948035
CMP_001363,EVT_000744,Assimilated maximized function,Email,117128.45,2018-09-11,2026-02-03,7.7,162493.19,781158.82,74.96,475079.67,465810.71,-75238.91,46,Rejected,2021-05-26,Y,FY2025-Q4,Lauren Manning,2025-11-14 15:16:57.948035
CMP_001364,EVT_001165,Multi-channeled motivating migration,Radio,37949.64,2025-02-14,2026-04-14,20.58,4017185.01,607346.02,154.15,665668.23,478794.07,-8460.92,23,Pending,2018-07-04,N,FY2021-Q4,Bryan Jenkins,2025-11-14 15:16:57.948035
CMP_001365,EVT_000872,Universal cohesive matrices,SMS,402619.01,2018-09-16,2026-03-31,39.17,2833757.66,3909200.66,107.03,325593.36,113659.57,95149.13,20,Pending,2019-05-05,N,FY2023-Q1,Kristy Armstrong,2025-11-14 15:16:57.948035
